Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Ben McAdams,RepBenMcAdams,2010-09-28T00:00:00Z,196362083,male,United States of America,1974-12-05T00:00:00Z,45.0,repbenmcadams,Democratic Party
Ben McAdams,RepBenMcAdams,2010-09-28T00:00:00Z,196362083,male,United States of America,1974-12-05T00:00:00Z,45.0,repbenmcadams,Utah Democratic Party
Ben McAdams,RepBenMcAdams,,,male,United States of America,1974-12-05T00:00:00Z,45.0,repbenmcadams,Democratic Party
Ben McAdams,RepBenMcAdams,,,male,United States of America,1974-12-05T00:00:00Z,45.0,repbenmcadams,Utah Democratic Party
Ben R. Luján,repbenraylujan,2009-01-22T00:00:00Z,19318314,male,United States of America,1972-06-07T00:00:00Z,48.0,repbenraylujan,Democratic Party
Ben Sasse,SenSasse,2015-01-05T00:00:00Z,2962923040,male,United States of America,1972-02-22T00:00:00Z,48.0,senatorsasse,Republican Party
Bennie Thompson,BennieGThompson,2009-10-14T00:00:00Z,82453460,male,United States of America,1948-01-28T00:00:00Z,72.0,benniegthompson,Democratic Party
Bernard C. Young,mayorbcyoung,,,male,United States of America,1954-06-26T00:00:00Z,66.0,mayorbcyoung,Democratic Party
Bernie Hunhoff,berniehunhoff,2011-01-09T00:00:00Z,236273572,male,United States of America,1951-09-05T00:00:00Z,69.0,,Democratic Party
Bernie Sanders,BernieSanders,2010-11-17T00:00:00Z,216776631,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,Liberty Union Party
Bernie Sanders,BernieSanders,2010-11-17T00:00:00Z,216776631,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,independent politician
Bernie Sanders,BernieSanders,2010-11-17T00:00:00Z,216776631,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,Democratic Party
Bernie Sanders,BernieSanders,2009-04-07T00:00:00Z,29442313,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,Liberty Union Party
Bernie Sanders,BernieSanders,2009-04-07T00:00:00Z,29442313,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,independent politician
Bernie Sanders,BernieSanders,2009-04-07T00:00:00Z,29442313,male,United States of America,1941-09-08T00:00:00Z,79.0,berniesanders,Democratic Party
Beth Van Duyne,Bethvanduyne,2012-02-11T00:00:00Z,489856457,female,United States of America,1975-01-01T00:00:00Z,45.0,bethvanduynetx,Republican Party
Beto O'Rourke,RepBetoORourke,2011-07-26T00:00:00Z,342863309,male,United States of America,1972-09-26T00:00:00Z,48.0,betoorourke,Democratic Party
Beto O'Rourke,BetoORourke,2011-07-26T00:00:00Z,342863309,male,United States of America,1972-09-26T00:00:00Z,48.0,betoorourke,Democratic Party
Beto O'Rourke,RepBetoORourke,2013-01-30T00:00:00Z,1134292500,male,United States of America,1972-09-26T00:00:00Z,48.0,betoorourke,Democratic Party
Beto O'Rourke,BetoORourke,2013-01-30T00:00:00Z,1134292500,male,United States of America,1972-09-26T00:00:00Z,48.0,betoorourke,Democratic Party
Betsy DeVos,BetsyDeVos,2012-06-04T00:00:00Z,599530439,female,United States of America,1958-01-08T00:00:00Z,62.0,,Republican Party
Betsy DeVos,BetsyDeVos,2012-06-04T00:00:00Z,599530439,female,United States of America,1958-01-08T00:00:00Z,62.0,,Michigan Republican Party
Betty McCollum,BettyMcCollum04,2012-03-06T00:00:00Z,516880804,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Democratic Party
Betty McCollum,BettyMcCollum04,2012-03-06T00:00:00Z,516880804,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Minnesota Democratic–Farmer–Labor Party
Betty McCollum,VoteBetty,2012-03-06T00:00:00Z,516880804,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Democratic Party
Betty McCollum,VoteBetty,2012-03-06T00:00:00Z,516880804,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Minnesota Democratic–Farmer–Labor Party
Betty McCollum,BettyMcCollum04,2010-07-08T00:00:00Z,164414525,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Democratic Party
Betty McCollum,BettyMcCollum04,2010-07-08T00:00:00Z,164414525,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Minnesota Democratic–Farmer–Labor Party
Betty McCollum,VoteBetty,2010-07-08T00:00:00Z,164414525,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Democratic Party
Betty McCollum,VoteBetty,2010-07-08T00:00:00Z,164414525,female,United States of America,1954-07-12T00:00:00Z,66.0,repbettymccollum,Minnesota Democratic–Farmer–Labor Party
Betty T. Yee,BettyYeeforCA,2011-11-20T00:00:00Z,417582683,female,United States of America,1957-10-19T00:00:00Z,63.0,bettyyeeforca,Democratic Party
Bibiana Boerio,Boerio4Congress,2018-04-01T00:00:00Z,980249711755104256,female,United States of America,1954-03-17T00:00:00Z,66.0,,Democratic Party
Bill Cassidy,BillCassidy,2014-05-06T00:00:00Z,2479160868,male,United States of America,1957-09-28T00:00:00Z,63.0,,Republican Party
Bill Cassidy,SenatorCassidy,2014-05-06T00:00:00Z,2479160868,male,United States of America,1957-09-28T00:00:00Z,63.0,,Republican Party
Bill Cassidy,BillCassidy,2009-07-10T00:00:00Z,55677432,male,United States of America,1957-09-28T00:00:00Z,63.0,,Republican Party
Bill Cassidy,SenatorCassidy,2009-07-10T00:00:00Z,55677432,male,United States of America,1957-09-28T00:00:00Z,63.0,,Republican Party
Bill Clinton,BillClinton,2013-04-05T00:00:00Z,1330457336,male,United States of America,1946-08-19T00:00:00Z,74.0,wjclibrary42,Democratic Party
Bill Flores,RepBillFlores,2011-01-12T00:00:00Z,237312687,male,United States of America,1954-02-25T00:00:00Z,66.0,repbillflores,Republican Party
Bill Foster,RepBillFoster,2013-01-11T00:00:00Z,1080509366,male,United States of America,1955-10-07T00:00:00Z,65.0,,Democratic Party
Bill Frist,bfrist,,,male,United States of America,1952-02-22T00:00:00Z,68.0,,Republican Party
Bill Galvano,billgalvano,2009-06-03T00:00:00Z,44457848,male,United States of America,1966-04-16T00:00:00Z,54.0,,Republican Party
Bill Haslam,billhaslam,2009-03-23T00:00:00Z,26103389,male,United States of America,1958-08-23T00:00:00Z,62.0,,Republican Party
Bill Huizenga,RepHuizenga,2011-01-04T00:00:00Z,233949261,male,United States of America,1969-01-31T00:00:00Z,51.0,rephuizenga,Republican Party
Bill Johnson,RepBillJohnson,2010-11-03T00:00:00Z,211530910,male,United States of America,1954-11-10T00:00:00Z,66.0,repbilljohnson,Republican Party
Bill Keating,USRepKeating,2011-01-01T00:00:00Z,232992031,male,United States of America,1952-09-06T00:00:00Z,68.0,,Democratic Party
Bill Lee,GovBillLee,2019-01-14T00:00:00Z,1084924525232513025,male,United States of America,1959-10-09T00:00:00Z,61.0,govbilllee,Republican Party
Bill Lee,BillLeeTN,2019-01-14T00:00:00Z,1084924525232513025,male,United States of America,1959-10-09T00:00:00Z,61.0,govbilllee,Republican Party
Bill Lee,GovBillLee,2017-01-22T00:00:00Z,823248562851037185,male,United States of America,1959-10-09T00:00:00Z,61.0,govbilllee,Republican Party
Bill Lee,BillLeeTN,2017-01-22T00:00:00Z,823248562851037185,male,United States of America,1959-10-09T00:00:00Z,61.0,govbilllee,Republican Party
Bill Nelson,senbillnelson,2009-02-11T00:00:00Z,20597460,male,United States of America,1942-01-01T00:00:00Z,78.0,,Democratic Party
Bill Nelson,senbillnelson,2009-02-11T00:00:00Z,20597460,male,United States of America,1942-09-29T00:00:00Z,78.0,,Democratic Party
Bill Pascrell,BillPascrell,2012-03-05T00:00:00Z,515736574,male,United States of America,1937-01-25T00:00:00Z,83.0,,Democratic Party
Bill Pascrell,PascrellforNJ,2012-03-05T00:00:00Z,515736574,male,United States of America,1937-01-25T00:00:00Z,83.0,,Democratic Party
Bill Pascrell,BillPascrell,2009-09-15T00:00:00Z,74508260,male,United States of America,1937-01-25T00:00:00Z,83.0,,Democratic Party
Bill Pascrell,PascrellforNJ,2009-09-15T00:00:00Z,74508260,male,United States of America,1937-01-25T00:00:00Z,83.0,,Democratic Party
Bill Posey,CongBillPosey,2009-03-18T00:00:00Z,25086658,male,United States of America,1947-12-18T00:00:00Z,72.0,,Republican Party
Bill Richardson,GovRichardson,2009-04-15T00:00:00Z,31428685,male,United States of America,1947-11-15T00:00:00Z,73.0,,Democratic Party
Bill Shuster,RepBillShuster,,t2085759322,male,United States of America,1961-01-10T00:00:00Z,59.0,,Republican Party
Bill Stanley,billstanley,2009-05-08T00:00:00Z,38628901,male,United States of America,1967-07-21T00:00:00Z,53.0,,Republican Party
Bill Walker,akgovbillwalker,,,male,United States of America,1951-04-16T00:00:00Z,69.0,,independent politician
Bill Weld,GovBillWeld,2016-05-23T00:00:00Z,734783792502575105,male,United States of America,1945-07-31T00:00:00Z,75.0,govbillweld,Republican Party
Bill Weld,GovBillWeld,2016-05-23T00:00:00Z,734783792502575105,male,United States of America,1945-07-31T00:00:00Z,75.0,govbillweld,Libertarian Party
Bill White,BillWhiteForTX,2013-10-29T00:00:00Z,2162342814,male,United States of America,1954-06-16T00:00:00Z,66.0,,Democratic Party
Bill de Blasio,BilldeBlasio,2012-01-27T00:00:00Z,476193064,male,United States of America,1961-05-08T00:00:00Z,59.0,,Democratic Party
Billy Long,USRepLong,2013-05-20T00:00:00Z,1444015610,male,United States of America,1955-08-11T00:00:00Z,65.0,,Republican Party
Blaine Luetkemeyer,RepBlaine,2013-09-09T00:00:00Z,1849261916,male,United States of America,1952-05-07T00:00:00Z,68.0,,Republican Party
Blake Farenthold,farenthold,2008-12-05T00:00:00Z,17896154,male,United States of America,1961-12-12T00:00:00Z,58.0,farenthold,Republican Party
Bob Barr,bobbarr,,,male,United States of America,1948-11-05T00:00:00Z,72.0,,Libertarian Party
Bob Barr,bobbarr,,,male,United States of America,1948-11-05T00:00:00Z,72.0,,Republican Party
Bob Brady,RepBrady,,,male,United States of America,1945-04-07T00:00:00Z,75.0,repbrady,Democratic Party
Bob Casey Jr.,SenBobCasey,2009-12-02T00:00:00Z,94154021,male,United States of America,1960-04-13T00:00:00Z,60.0,senbobcasey,Democratic Party
Bob Casey Jr.,bob_casey,2009-12-02T00:00:00Z,94154021,male,United States of America,1960-04-13T00:00:00Z,60.0,senbobcasey,Democratic Party
Bob Casey Jr.,SenBobCasey,2010-07-27T00:00:00Z,171598736,male,United States of America,1960-04-13T00:00:00Z,60.0,senbobcasey,Democratic Party
Bob Casey Jr.,bob_casey,2010-07-27T00:00:00Z,171598736,male,United States of America,1960-04-13T00:00:00Z,60.0,senbobcasey,Democratic Party
Bob Cashell,MayorCashell,2009-11-12T00:00:00Z,89582786,male,United States of America,1938-04-22T00:00:00Z,82.0,,Republican Party
Bob Cashell,MayorCashell,2009-11-12T00:00:00Z,89582786,male,United States of America,1938-04-22T00:00:00Z,82.0,,Democratic Party
Bob Corker,senbobcorker,2009-09-10T00:00:00Z,73303753,male,United States of America,1952-08-24T00:00:00Z,68.0,senbobcorker,Republican Party
Bob Cortes,CortesBob,2012-06-19T00:00:00Z,612777130,male,United States of America,1963-09-18T00:00:00Z,57.0,,Republican Party
Bob Dold,RepDold,2011-01-31T00:00:00Z,245408102,male,United States of America,1969-06-23T00:00:00Z,51.0,,Republican Party
Bob Dole,SenatorDole,2015-06-23T00:00:00Z,3342812001,male,United States of America,1923-07-22T00:00:00Z,97.0,,Republican Party
Bob Ehrlich,gov_ehrlich,2014-01-14T00:00:00Z,2291465684,male,United States of America,1957-11-25T00:00:00Z,62.0,,Republican Party
Bob Gibbs,RepBobGibbs,2011-01-06T00:00:00Z,234822928,male,United States of America,1954-06-14T00:00:00Z,66.0,repbobgibbs,Republican Party
Bob Goodlatte,RepGoodlatte,2009-05-05T00:00:00Z,37920978,male,United States of America,1952-09-22T00:00:00Z,68.0,bobgoodlatte,Republican Party
Bob Hall,senbobhall,2014-12-16T00:00:00Z,2932615572,male,United States of America,1942-03-05T00:00:00Z,78.0,,Republican Party
Bob Hasegawa,bhasegawa,2009-04-30T00:00:00Z,36793789,male,United States of America,1952-09-22T00:00:00Z,68.0,,Washington State Democratic Party
Bob Hugin,BobHugin,2018-01-04T00:00:00Z,949089035556982786,male,United States of America,1954-07-23T00:00:00Z,66.0,,Republican Party
Bob Latta,BobLatta,2008-07-11T00:00:00Z,15394954,male,United States of America,1956-04-18T00:00:00Z,64.0,boblatta,Republican Party
Bob McDonnell,BobMcDonnell,,,male,United States of America,1954-06-15T00:00:00Z,66.0,,Republican Party
Bobbie Richardson,ncreprichardson,,t2070885673,female,United States of America,1949-12-25T00:00:00Z,70.0,,Democratic Party
Bobby Jindal,bobbyjindal,2008-10-30T00:00:00Z,17078632,male,United States of America,1971-06-10T00:00:00Z,49.0,bobbyjindal,Republican Party
Bobby Rush,RepBobbyRush,2011-05-25T00:00:00Z,305216911,male,United States of America,1946-11-23T00:00:00Z,73.0,,Democratic Party
Bobby Scott,BobbyScott,2010-07-01T00:00:00Z,161791703,male,United States of America,1947-04-30T00:00:00Z,73.0,repbobbyscott,Democratic Party
Bonnie Watson Coleman,RepBonniekelvin,,,female,United States of America,1945-02-06T00:00:00Z,75.0,repbonnie,Democratic Party
Boris Johnson,BorisJohnson,2015-04-01T00:00:00Z,3131144855,male,United States of America,1964-06-19T00:00:00Z,56.0,borisjohnsonuk,Conservative Party
Boyd K. Rutherford,boydkrutherford,,,male,United States of America,1957-04-01T00:00:00Z,63.0,boydkrutherford,Republican Party
Brad Ashford,RepBradAshford,2015-01-06T00:00:00Z,2964351843,male,United States of America,1949-11-10T00:00:00Z,71.0,,Democratic Party
Brad Ashford,RepBradAshford,2015-01-06T00:00:00Z,2964351843,male,United States of America,1949-11-10T00:00:00Z,71.0,,Republican Party
Brad Halbrook,bradhalbrook,2012-11-04T00:00:00Z,925314427,male,United States of America,,,,Republican Party
Brad Little,LtGovBradLittle,,,male,United States of America,1954-02-15T00:00:00Z,66.0,governorbradlittle,Republican Party
Brad Schneider,repschneider,2013-01-08T00:00:00Z,1071840474,male,United States of America,1961-08-20T00:00:00Z,59.0,repschneider,Democratic Party
Brad Sherman,BradSherman,2009-04-10T00:00:00Z,30216513,male,United States of America,1954-10-24T00:00:00Z,66.0,,Democratic Party
Brad Wenstrup,RepBradWenstrup,2012-03-08T00:00:00Z,518644221,male,United States of America,1958-06-17T00:00:00Z,62.0,repbradwenstrup,Republican Party
Bradford Hill,repbradhill,,,male,United States of America,1967-01-22T00:00:00Z,53.0,,Republican Party
Bradley Byrne,RepByrne,2013-12-19T00:00:00Z,2253968388,male,United States of America,1955-02-16T00:00:00Z,65.0,repbyrne,Democratic Party
Bradley Byrne,RepByrne,2013-12-19T00:00:00Z,2253968388,male,United States of America,1955-02-16T00:00:00Z,65.0,repbyrne,Republican Party
"Bradley Jones, Jr.",RepBradJones,,,male,United States of America,1965-01-09T00:00:00Z,55.0,,Republican Party
Brandon Dillon,BrandonDillon75,2010-03-05T00:00:00Z,120184055,male,United States of America,1972-04-27T00:00:00Z,48.0,,Democratic Party
Brandon Presley,BrandonPresley,2010-08-08T00:00:00Z,175953481,male,United States of America,1977-07-21T00:00:00Z,43.0,,Democratic Party
Brandon Smith,Smithkysenate,,,male,United States of America,1967-06-14T00:00:00Z,53.0,,Republican Party
Brenda Jones,iam_brendajones,,,female,United States of America,1959-10-24T00:00:00Z,61.0,iam_brendajones,Democratic Party
Brenda Jones,VoteBrendaJones,,,female,United States of America,1959-10-24T00:00:00Z,61.0,iam_brendajones,Democratic Party
Brenda Jones,iam_brendajones,,,female,United States of America,1959-10-24T00:00:00Z,61.0,iam_brendajones,Democratic Party
Brenda Jones,VoteBrendaJones,,,female,United States of America,1959-10-24T00:00:00Z,61.0,iam_brendajones,Democratic Party
Brenda Lawrence,RepLawrence,2014-11-05T00:00:00Z,2863006655,female,United States of America,1954-10-18T00:00:00Z,66.0,repbrendalawrence,Democratic Party
Brenda Pogge,BrendaPogge,2013-07-10T00:00:00Z,1583380656,female,United States of America,1957-03-18T00:00:00Z,63.0,,Republican Party
Brendan F. Boyle,RepBrendanBoyle,2010-12-27T00:00:00Z,231108733,male,United States of America,1977-02-06T00:00:00Z,43.0,,Democratic Party
Brett Guthrie,brettguthrie,2010-02-15T00:00:00Z,114607567,male,United States of America,1964-02-18T00:00:00Z,56.0,,Republican Party
Brian Babin,RepBrianBabin,2014-12-18T00:00:00Z,2929491549,male,United States of America,1948-03-23T00:00:00Z,72.0,,Republican Party
Brian Crain,SenatorCrain,2009-10-02T00:00:00Z,79240245,male,United States of America,1961-08-28T00:00:00Z,59.0,,Republican Party
Brian E. Frosh,BrianFrosh,2012-08-07T00:00:00Z,743292565,male,United States of America,1946-10-08T00:00:00Z,74.0,,Democratic Party
Brian Egolf,BrianEgolf,,,male,United States of America,1976-09-10T00:00:00Z,44.0,,Democratic Party
Brian Evans,croon1,2009-04-06T00:00:00Z,29122382,male,United States of America,1970-05-03T00:00:00Z,50.0,,Democratic Party
Brian Fitzpatrick,repbrianfitz,2017-01-03T00:00:00Z,816303263586914304,male,United States of America,1973-12-17T00:00:00Z,46.0,repbrianfitz,Republican Party
Brian Higgins,RepBrianHiggins,2009-04-20T00:00:00Z,33576489,male,United States of America,1959-10-06T00:00:00Z,61.0,repbrianhiggins,Democratic Party
Brian Kelsey,BrianKelsey,2010-07-02T00:00:00Z,162126945,male,United States of America,1977-12-22T00:00:00Z,42.0,,Republican Party
Brian Kemp,BrianKempGA,2009-06-15T00:00:00Z,47437206,male,United States of America,1963-11-02T00:00:00Z,57.0,govkemp,Republican Party
Brian Kolb,gopldrbriankolb,,,male,United States of America,1952-08-14T00:00:00Z,68.0,,Republican Party
Brian Mast,repbrianmast,2016-12-28T00:00:00Z,814103950404239360,male,United States of America,1980-07-10T00:00:00Z,40.0,repbrianmast,Republican Party
Brian Mast,repbrianmast,2015-04-24T00:00:00Z,3170031728,male,United States of America,1980-07-10T00:00:00Z,40.0,repbrianmast,Republican Party
Brian Mast,BrianMastFL,2015-04-24T00:00:00Z,3170031728,male,United States of America,1980-07-10T00:00:00Z,40.0,repbrianmast,Republican Party
Brian Mast,BrianMastFL,2016-12-28T00:00:00Z,814103950404239360,male,United States of America,1980-07-10T00:00:00Z,40.0,repbrianmast,Republican Party
Brian P. Kavanagh,briankavanaghny,2012-01-22T00:00:00Z,471454646,male,United States of America,1967-01-18T00:00:00Z,53.0,,Democratic Party
Brian P. Stack,mayorstack,2015-02-25T00:00:00Z,3062158491,male,United States of America,1966-05-16T00:00:00Z,54.0,,Democratic Party
Brian Sandoval,BrianSandoval,2019-02-09T00:00:00Z,1094296143897550856,male,United States of America,1963-08-05T00:00:00Z,57.0,,Republican Party
Brian Sandoval,govsandoval,2019-02-09T00:00:00Z,1094296143897550856,male,United States of America,1963-08-05T00:00:00Z,57.0,,Republican Party
Brian Sandoval,BrianSandoval,2020-01-03T00:00:00Z,1213111192496959489,male,United States of America,1963-08-05T00:00:00Z,57.0,,Republican Party
